,TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Product Name,StoreName
4351,TR77376,136,18/05/2022,P9,10000,4,40000,5,Yoghurt,Bonafid
4352,TR44611,181,28/05/2022,P9,10000,5,50000,5,Yoghurt,Bonafid
4353,TR88930,19,30/05/2022,P9,10000,7,70000,5,Yoghurt,Bonafid
4354,TR72086,197,17/06/2022,P9,10000,3,30000,5,Yoghurt,Bonafid
4355,TR24709,245,29/06/2022,P9,10000,4,40000,5,Yoghurt,Bonafid
4356,TR60222,206,01/07/2022,P9,10000,5,50000,5,Yoghurt,Bonafid
4357,TR18471,17,02/07/2022,P9,10000,1,10000,5,Yoghurt,Bonafid
4358,TR28409,156,21/07/2022,P9,10000,3,30000,5,Yoghurt,Bonafid
4359,TR67801,127,31/07/2022,P9,10000,5,50000,5,Yoghurt,Bonafid
4360,TR35016,45,06/08/2022,P9,10000,3,30000,5,Yoghurt,Bonafid
4361,TR28011,409,20/09/2022,P9,10000,3,30000,5,Yoghurt,Bonafid
4362,TR34541,39,22/09/2022,P9,10000,6,60000,5,Yoghurt,Bonafid
4363,TR7513,119,22/09/2022,P9,10000,7,70000,5,Yoghurt,Bonafid
4364,TR39419,299,23/09/2022,P9,10000,2,20000,5,Yoghurt,Bonafid
4365,TR92613,383,02/10/2022,P9,10000,7,70000,5,Yoghurt,Bonafid
4366,TR99528,322,22/10/2022,P9,10000,2,20000,5,Yoghurt,Bonafid
4367,TR343,237,05/11/2022,P9,10000,4,40000,5,Yoghurt,Bonafid
4368,TR70140,330,01/12/2022,P9,10000,5,50000,5,Yoghurt,Bonafid
4369,TR81761,47,04/12/2022,P9,10000,4,40000,5,Yoghurt,Bonafid
4370,TR40067,378,14/12/2022,P9,10000,3,30000,5,Yoghurt,Bonafid
4371,TR18667,358,22/12/2022,P9,10000,4,40000,5,Yoghurt,Bonafid
4372,TR48869,257,24/01/2022,P1,8800,6,52800,5,Choco Bar,Bonafid
4373,TR82154,303,06/02/2022,P1,8800,7,61600,5,Choco Bar,Bonafid
4374,TR78268,189,26/02/2022,P1,8800,8,70400,5,Choco Bar,Bonafid
4375,TR6960,13,27/02/2022,P1,8800,5,44000,5,Choco Bar,Bonafid
4376,TR89580,172,13/03/2022,P1,8800,2,17600,5,Choco Bar,Bonafid
4377,TR93420,413,30/03/2022,P1,8800,5,44000,5,Choco Bar,Bonafid
4378,TR75229,116,25/04/2022,P1,8800,8,70400,5,Choco Bar,Bonafid
4379,TR98216,312,07/05/2022,P1,8800,4,35200,5,Choco Bar,Bonafid
4380,TR46767,234,04/06/2022,P1,8800,2,17600,5,Choco Bar,Bonafid
4381,TR95530,340,05/06/2022,P1,8800,5,44000,5,Choco Bar,Bonafid
4382,TR84319,83,09/06/2022,P1,8800,10,88000,5,Choco Bar,Bonafid
4383,TR53622,87,29/06/2022,P1,8800,10,88000,5,Choco Bar,Bonafid
4384,TR27017,133,16/08/2022,P1,8800,2,17600,5,Choco Bar,Bonafid
4385,TR62819,184,28/08/2022,P1,8800,7,61600,5,Choco Bar,Bonafid
4386,TR52098,160,05/10/2022,P1,8800,4,35200,5,Choco Bar,Bonafid
4387,TR51675,283,01/01/2022,P10,15000,1,15000,5,Cheese Stick,Bonafid
4388,TR50178,280,01/02/2022,P10,15000,2,30000,5,Cheese Stick,Bonafid
4389,TR23843,141,28/02/2022,P10,15000,1,15000,5,Cheese Stick,Bonafid
4390,TR71512,265,11/03/2022,P10,15000,1,15000,5,Cheese Stick,Bonafid
4391,TR69829,301,29/03/2022,P10,15000,3,45000,5,Cheese Stick,Bonafid
4392,TR61973,118,30/03/2022,P10,15000,2,30000,5,Cheese Stick,Bonafid
4393,TR95087,135,01/04/2022,P10,15000,2,30000,5,Cheese Stick,Bonafid
4394,TR68958,352,11/04/2022,P10,15000,1,15000,5,Cheese Stick,Bonafid
4395,TR94076,433,18/04/2022,P10,15000,4,60000,5,Cheese Stick,Bonafid
4396,TR56847,303,29/04/2022,P10,15000,3,45000,5,Cheese Stick,Bonafid
4397,TR33979,64,01/05/2022,P10,15000,1,15000,5,Cheese Stick,Bonafid
4398,TR12656,171,09/05/2022,P10,15000,3,45000,5,Cheese Stick,Bonafid
4399,TR7538,88,13/05/2022,P10,15000,5,75000,5,Cheese Stick,Bonafid
4400,TR78464,86,14/05/2022,P10,15000,1,15000,5,Cheese Stick,Bonafid
4401,TR10055,21,16/05/2022,P10,15000,4,60000,5,Cheese Stick,Bonafid
4402,TR9172,62,19/05/2022,P10,15000,1,15000,5,Cheese Stick,Bonafid
4403,TR88643,109,24/05/2022,P10,15000,1,15000,5,Cheese Stick,Bonafid
4404,TR60238,253,07/06/2022,P10,15000,3,45000,5,Cheese Stick,Bonafid
4405,TR87241,289,09/06/2022,P10,15000,2,30000,5,Cheese Stick,Bonafid
4406,TR52604,94,16/06/2022,P10,15000,5,75000,5,Cheese Stick,Bonafid
4407,TR84758,255,22/06/2022,P10,15000,2,30000,5,Cheese Stick,Bonafid
4408,TR54646,112,04/07/2022,P10,15000,5,75000,5,Cheese Stick,Bonafid
4409,TR51807,315,10/07/2022,P10,15000,1,15000,5,Cheese Stick,Bonafid
4410,TR43132,316,23/07/2022,P10,15000,2,30000,5,Cheese Stick,Bonafid
4411,TR31405,447,25/07/2022,P10,15000,2,30000,5,Cheese Stick,Bonafid
4412,TR24712,294,31/08/2022,P10,15000,3,45000,5,Cheese Stick,Bonafid
4413,TR49366,13,31/08/2022,P10,15000,5,75000,5,Cheese Stick,Bonafid
4414,TR2837,412,03/09/2022,P10,15000,1,15000,5,Cheese Stick,Bonafid
4415,TR17643,278,11/09/2022,P10,15000,4,60000,5,Cheese Stick,Bonafid
4416,TR50501,283,15/09/2022,P10,15000,4,60000,5,Cheese Stick,Bonafid
4417,TR29719,421,16/09/2022,P10,15000,3,45000,5,Cheese Stick,Bonafid
4418,TR28003,264,18/09/2022,P10,15000,5,75000,5,Cheese Stick,Bonafid
4419,TR26231,60,26/09/2022,P10,15000,4,60000,5,Cheese Stick,Bonafid
4420,TR71158,278,06/10/2022,P10,15000,1,15000,5,Cheese Stick,Bonafid
4421,TR5291,12,07/10/2022,P10,15000,5,75000,5,Cheese Stick,Bonafid
4422,TR33812,190,11/10/2022,P10,15000,4,60000,5,Cheese Stick,Bonafid
4423,TR81012,436,14/10/2022,P10,15000,1,15000,5,Cheese Stick,Bonafid
4424,TR72979,265,09/11/2022,P10,15000,5,75000,5,Cheese Stick,Bonafid
4425,TR55454,252,11/11/2022,P10,15000,3,45000,5,Cheese Stick,Bonafid
4426,TR56831,173,16/11/2022,P10,15000,4,60000,5,Cheese Stick,Bonafid
4427,TR25531,406,02/12/2022,P10,15000,1,15000,5,Cheese Stick,Bonafid
4428,TR53831,1,06/12/2022,P10,15000,4,60000,5,Cheese Stick,Bonafid
4429,TR33973,270,14/12/2022,P10,15000,2,30000,5,Cheese Stick,Bonafid
4430,TR82446,180,21/12/2022,P10,15000,5,75000,5,Cheese Stick,Bonafid
4431,TR45102,141,28/12/2022,P10,15000,2,30000,5,Cheese Stick,Bonafid
4432,TR67339,365,29/12/2022,P10,15000,1,15000,5,Cheese Stick,Bonafid
4433,TR6602,211,08/01/2022,P8,16000,2,32000,5,Oat,Bonafid
4434,TR69772,112,12/01/2022,P8,16000,1,16000,5,Oat,Bonafid
4435,TR21056,62,15/01/2022,P8,16000,3,48000,5,Oat,Bonafid
4436,TR81633,376,22/01/2022,P8,16000,2,32000,5,Oat,Bonafid
4437,TR37162,169,24/01/2022,P8,16000,2,32000,5,Oat,Bonafid
4438,TR65477,413,07/02/2022,P8,16000,3,48000,5,Oat,Bonafid
4439,TR60921,108,10/02/2022,P8,16000,1,16000,5,Oat,Bonafid
4440,TR58559,164,11/02/2022,P8,16000,2,32000,5,Oat,Bonafid
4441,TR16968,175,23/02/2022,P8,16000,3,48000,5,Oat,Bonafid
4442,TR22986,443,15/03/2022,P8,16000,1,16000,5,Oat,Bonafid
4443,TR41623,19,23/04/2022,P8,16000,1,16000,5,Oat,Bonafid
4444,TR19160,16,02/05/2022,P8,16000,2,32000,5,Oat,Bonafid
4445,TR64849,366,04/05/2022,P8,16000,2,32000,5,Oat,Bonafid
4446,TR37508,101,10/05/2022,P8,16000,2,32000,5,Oat,Bonafid
4447,TR91018,91,17/05/2022,P8,16000,2,32000,5,Oat,Bonafid
4448,TR98241,105,03/06/2022,P8,16000,2,32000,5,Oat,Bonafid
4449,TR909,412,04/06/2022,P8,16000,2,32000,5,Oat,Bonafid
4450,TR18051,27,06/07/2022,P8,16000,2,32000,5,Oat,Bonafid
4451,TR64171,261,31/07/2022,P8,16000,3,48000,5,Oat,Bonafid
4452,TR28349,190,08/08/2022,P8,16000,3,48000,5,Oat,Bonafid
4453,TR71697,322,25/09/2022,P8,16000,3,48000,5,Oat,Bonafid
4454,TR35698,436,10/10/2022,P8,16000,3,48000,5,Oat,Bonafid
4455,TR22812,276,17/10/2022,P8,16000,2,32000,5,Oat,Bonafid
4456,TR95707,36,20/10/2022,P8,16000,3,48000,5,Oat,Bonafid
4457,TR76159,217,22/10/2022,P8,16000,3,48000,5,Oat,Bonafid
4458,TR10686,433,28/10/2022,P8,16000,1,16000,5,Oat,Bonafid
4459,TR80237,257,31/10/2022,P8,16000,3,48000,5,Oat,Bonafid
4460,TR15497,87,01/11/2022,P8,16000,2,32000,5,Oat,Bonafid
4461,TR14047,362,03/11/2022,P8,16000,3,48000,5,Oat,Bonafid
4462,TR84355,248,05/11/2022,P8,16000,3,48000,5,Oat,Bonafid
4463,TR84150,8,07/11/2022,P8,16000,3,48000,5,Oat,Bonafid
4464,TR35770,1,08/11/2022,P8,16000,1,16000,5,Oat,Bonafid
4465,TR852,54,03/12/2022,P8,16000,3,48000,5,Oat,Bonafid
4466,TR13825,105,05/12/2022,P8,16000,1,16000,5,Oat,Bonafid
4467,TR73668,94,10/12/2022,P8,16000,3,48000,5,Oat,Bonafid
4468,TR26352,281,21/12/2022,P8,16000,2,32000,5,Oat,Bonafid
4469,TR72715,227,29/12/2022,P8,16000,2,32000,5,Oat,Bonafid
4470,TR57427,157,04/01/2022,P5,4200,3,12600,5,Thai Tea,Bonafid
4471,TR648,164,08/01/2022,P5,4200,3,12600,5,Thai Tea,Bonafid
4472,TR82517,297,20/01/2022,P5,4200,2,8400,5,Thai Tea,Bonafid
4473,TR71099,294,27/01/2022,P5,4200,3,12600,5,Thai Tea,Bonafid
4474,TR51730,3,01/02/2022,P5,4200,4,16800,5,Thai Tea,Bonafid
4475,TR23935,131,03/02/2022,P5,4200,2,8400,5,Thai Tea,Bonafid
4476,TR83612,435,06/02/2022,P5,4200,4,16800,5,Thai Tea,Bonafid
4477,TR78052,418,11/02/2022,P5,4200,5,21000,5,Thai Tea,Bonafid
4478,TR82012,274,13/02/2022,P5,4200,3,12600,5,Thai Tea,Bonafid
4479,TR8299,305,14/02/2022,P5,4200,5,21000,5,Thai Tea,Bonafid
4480,TR11656,340,22/02/2022,P5,4200,2,8400,5,Thai Tea,Bonafid
4481,TR57803,184,23/02/2022,P5,4200,5,21000,5,Thai Tea,Bonafid
4482,TR33521,281,25/02/2022,P5,4200,4,16800,5,Thai Tea,Bonafid
4483,TR96146,108,28/02/2022,P5,4200,5,21000,5,Thai Tea,Bonafid
4484,TR65295,112,04/03/2022,P5,4200,5,21000,5,Thai Tea,Bonafid
4485,TR18091,132,23/03/2022,P5,4200,2,8400,5,Thai Tea,Bonafid
4486,TR33084,241,26/03/2022,P5,4200,4,16800,5,Thai Tea,Bonafid
4487,TR87616,358,27/03/2022,P5,4200,3,12600,5,Thai Tea,Bonafid
4488,TR8933,316,07/04/2022,P5,4200,3,12600,5,Thai Tea,Bonafid
4489,TR92760,295,14/04/2022,P5,4200,5,21000,5,Thai Tea,Bonafid
4490,TR86142,417,22/04/2022,P5,4200,3,12600,5,Thai Tea,Bonafid
4491,TR80506,311,28/04/2022,P5,4200,3,12600,5,Thai Tea,Bonafid
4492,TR19017,282,02/05/2022,P5,4200,2,8400,5,Thai Tea,Bonafid
4493,TR82771,425,04/05/2022,P5,4200,5,21000,5,Thai Tea,Bonafid
4494,TR65670,224,06/05/2022,P5,4200,4,16800,5,Thai Tea,Bonafid
4495,TR8203,324,07/05/2022,P5,4200,5,21000,5,Thai Tea,Bonafid
4496,TR74868,258,13/05/2022,P5,4200,3,12600,5,Thai Tea,Bonafid
4497,TR46046,26,20/05/2022,P5,4200,3,12600,5,Thai Tea,Bonafid
4498,TR69753,347,30/05/2022,P5,4200,2,8400,5,Thai Tea,Bonafid
4499,TR17282,285,03/06/2022,P5,4200,3,12600,5,Thai Tea,Bonafid
4500,TR93519,169,10/06/2022,P5,4200,4,16800,5,Thai Tea,Bonafid
4501,TR9664,352,14/06/2022,P5,4200,3,12600,5,Thai Tea,Bonafid
4502,TR84479,294,24/06/2022,P5,4200,5,21000,5,Thai Tea,Bonafid
4503,TR74178,92,26/06/2022,P5,4200,4,16800,5,Thai Tea,Bonafid
4504,TR49358,108,28/06/2022,P5,4200,2,8400,5,Thai Tea,Bonafid
4505,TR57283,2,06/07/2022,P5,4200,3,12600,5,Thai Tea,Bonafid
4506,TR258,96,09/07/2022,P5,4200,3,12600,5,Thai Tea,Bonafid
4507,TR86403,154,14/07/2022,P5,4200,4,16800,5,Thai Tea,Bonafid
4508,TR83113,387,19/07/2022,P5,4200,2,8400,5,Thai Tea,Bonafid
4509,TR91361,445,25/07/2022,P5,4200,2,8400,5,Thai Tea,Bonafid
4510,TR47095,129,02/08/2022,P5,4200,3,12600,5,Thai Tea,Bonafid
4511,TR92912,124,09/08/2022,P5,4200,2,8400,5,Thai Tea,Bonafid
4512,TR94031,345,09/08/2022,P5,4200,4,16800,5,Thai Tea,Bonafid
4513,TR74365,92,17/08/2022,P5,4200,5,21000,5,Thai Tea,Bonafid
4514,TR79884,172,19/08/2022,P5,4200,2,8400,5,Thai Tea,Bonafid
4515,TR22534,334,23/08/2022,P5,4200,5,21000,5,Thai Tea,Bonafid
4516,TR84960,273,26/08/2022,P5,4200,3,12600,5,Thai Tea,Bonafid
4517,TR20051,123,11/09/2022,P5,4200,5,21000,5,Thai Tea,Bonafid
4518,TR48732,89,19/09/2022,P5,4200,4,16800,5,Thai Tea,Bonafid
4519,TR85192,214,22/09/2022,P5,4200,3,12600,5,Thai Tea,Bonafid
4520,TR71416,188,24/09/2022,P5,4200,5,21000,5,Thai Tea,Bonafid
4521,TR6012,42,28/09/2022,P5,4200,3,12600,5,Thai Tea,Bonafid
4522,TR52118,271,02/10/2022,P5,4200,3,12600,5,Thai Tea,Bonafid
4523,TR4093,189,20/10/2022,P5,4200,3,12600,5,Thai Tea,Bonafid
4524,TR4327,109,26/10/2022,P5,4200,3,12600,5,Thai Tea,Bonafid
4525,TR84245,229,02/11/2022,P5,4200,4,16800,5,Thai Tea,Bonafid
4526,TR53390,222,05/11/2022,P5,4200,5,21000,5,Thai Tea,Bonafid
4527,TR81835,263,06/11/2022,P5,4200,4,16800,5,Thai Tea,Bonafid
4528,TR32136,155,08/11/2022,P5,4200,2,8400,5,Thai Tea,Bonafid
4529,TR98229,196,13/11/2022,P5,4200,4,16800,5,Thai Tea,Bonafid
4530,TR64001,378,18/11/2022,P5,4200,4,16800,5,Thai Tea,Bonafid
4531,TR84081,85,18/11/2022,P5,4200,3,12600,5,Thai Tea,Bonafid
4532,TR15550,252,22/11/2022,P5,4200,3,12600,5,Thai Tea,Bonafid
4533,TR98939,248,28/11/2022,P5,4200,5,21000,5,Thai Tea,Bonafid
4534,TR5063,328,07/12/2022,P5,4200,4,16800,5,Thai Tea,Bonafid
4535,TR88705,30,11/12/2022,P5,4200,2,8400,5,Thai Tea,Bonafid
4536,TR54106,97,18/12/2022,P5,4200,3,12600,5,Thai Tea,Bonafid
4537,TR2045,32,02/01/2022,P7,9400,4,37600,5,Coffee Candy,Bonafid
4538,TR66576,250,02/01/2022,P7,9400,5,47000,5,Coffee Candy,Bonafid
4539,TR41807,263,29/01/2022,P7,9400,3,28200,5,Coffee Candy,Bonafid
4540,TR42503,30,30/01/2022,P7,9400,3,28200,5,Coffee Candy,Bonafid
4541,TR22908,115,21/02/2022,P7,9400,6,56400,5,Coffee Candy,Bonafid
4542,TR5763,415,24/02/2022,P7,9400,5,47000,5,Coffee Candy,Bonafid
4543,TR91278,321,26/02/2022,P7,9400,6,56400,5,Coffee Candy,Bonafid
4544,TR25341,270,04/03/2022,P7,9400,4,37600,5,Coffee Candy,Bonafid
4545,TR51711,278,10/03/2022,P7,9400,4,37600,5,Coffee Candy,Bonafid
4546,TR46513,65,11/03/2022,P7,9400,5,47000,5,Coffee Candy,Bonafid
4547,TR60775,212,24/03/2022,P7,9400,5,47000,5,Coffee Candy,Bonafid
4548,TR33357,377,05/04/2022,P7,9400,5,47000,5,Coffee Candy,Bonafid
4549,TR23189,16,08/04/2022,P7,9400,5,47000,5,Coffee Candy,Bonafid
4550,TR7042,43,08/04/2022,P7,9400,5,47000,5,Coffee Candy,Bonafid
4551,TR78998,392,26/04/2022,P7,9400,6,56400,5,Coffee Candy,Bonafid
4552,TR54351,197,28/04/2022,P7,9400,2,18800,5,Coffee Candy,Bonafid
4553,TR8712,446,14/05/2022,P7,9400,3,28200,5,Coffee Candy,Bonafid
4554,TR78067,106,16/05/2022,P7,9400,6,56400,5,Coffee Candy,Bonafid
4555,TR30071,278,19/05/2022,P7,9400,3,28200,5,Coffee Candy,Bonafid
4556,TR205,24,25/05/2022,P7,9400,5,47000,5,Coffee Candy,Bonafid
4557,TR28539,143,28/05/2022,P7,9400,6,56400,5,Coffee Candy,Bonafid
4558,TR52323,318,05/06/2022,P7,9400,6,56400,5,Coffee Candy,Bonafid
4559,TR60072,179,07/06/2022,P7,9400,2,18800,5,Coffee Candy,Bonafid
4560,TR2920,150,11/06/2022,P7,9400,3,28200,5,Coffee Candy,Bonafid
4561,TR54969,368,13/06/2022,P7,9400,6,56400,5,Coffee Candy,Bonafid
4562,TR14209,109,01/07/2022,P7,9400,3,28200,5,Coffee Candy,Bonafid
4563,TR76972,69,24/07/2022,P7,9400,6,56400,5,Coffee Candy,Bonafid
4564,TR67148,152,18/08/2022,P7,9400,6,56400,5,Coffee Candy,Bonafid
4565,TR17545,142,24/08/2022,P7,9400,4,37600,5,Coffee Candy,Bonafid
4566,TR25437,338,25/08/2022,P7,9400,4,37600,5,Coffee Candy,Bonafid
4567,TR68241,75,01/04/2022,P7,9400,3,28200,5,Coffee Candy,Bonafid
4568,TR92136,140,01/09/2022,P7,9400,4,37600,5,Coffee Candy,Bonafid
4569,TR93601,171,10/04/2022,P7,9400,3,28200,5,Coffee Candy,Bonafid
4570,TR75793,314,12/09/2022,P7,9400,2,18800,5,Coffee Candy,Bonafid
4571,TR444,208,13/09/2022,P7,9400,4,37600,5,Coffee Candy,Bonafid
4572,TR8315,184,16/09/2022,P7,9400,5,47000,5,Coffee Candy,Bonafid
4573,TR36756,214,28/09/2022,P7,9400,3,28200,5,Coffee Candy,Bonafid
4574,TR67673,304,02/10/2022,P7,9400,3,28200,5,Coffee Candy,Bonafid
4575,TR38063,54,12/10/2022,P7,9400,5,47000,5,Coffee Candy,Bonafid
4576,TR84002,12,13/10/2022,P7,9400,2,18800,5,Coffee Candy,Bonafid
4577,TR92378,387,20/10/2022,P7,9400,2,18800,5,Coffee Candy,Bonafid
4578,TR98873,137,24/10/2022,P7,9400,5,47000,5,Coffee Candy,Bonafid
4579,TR85122,1,28/10/2022,P7,9400,3,28200,5,Coffee Candy,Bonafid
4580,TR28981,278,27/11/2022,P7,9400,2,18800,5,Coffee Candy,Bonafid
4581,TR31545,246,29/11/2022,P7,9400,5,47000,5,Coffee Candy,Bonafid
4582,TR58718,260,15/12/2022,P7,9400,3,28200,5,Coffee Candy,Bonafid
4583,TR51316,29,21/12/2022,P7,9400,6,56400,5,Coffee Candy,Bonafid
4584,TR15441,163,26/12/2022,P7,9400,3,28200,5,Coffee Candy,Bonafid
4585,TR25019,302,26/12/2022,P7,9400,4,37600,5,Coffee Candy,Bonafid
4586,TR47673,407,28/12/2022,P7,9400,4,37600,5,Coffee Candy,Bonafid
4587,TR1566,309,30/12/2022,P7,9400,6,56400,5,Coffee Candy,Bonafid
4588,TR29591,203,19/01/2022,P4,12000,4,48000,5,Potato Chip,Bonafid
4589,TR57679,226,29/01/2022,P4,12000,4,48000,5,Potato Chip,Bonafid
4590,TR14763,135,31/01/2022,P4,12000,4,48000,5,Potato Chip,Bonafid
4591,TR14949,22,14/02/2022,P4,12000,4,48000,5,Potato Chip,Bonafid
4592,TR71782,163,16/03/2022,P4,12000,3,36000,5,Potato Chip,Bonafid
4593,TR61283,325,20/03/2022,P4,12000,4,48000,5,Potato Chip,Bonafid
4594,TR49836,231,24/03/2022,P4,12000,5,60000,5,Potato Chip,Bonafid
4595,TR24638,311,06/04/2022,P4,12000,3,36000,5,Potato Chip,Bonafid
4596,TR73763,150,02/05/2022,P4,12000,1,12000,5,Potato Chip,Bonafid
4597,TR15094,128,28/05/2022,P4,12000,1,12000,5,Potato Chip,Bonafid
4598,TR64092,131,13/06/2022,P4,12000,3,36000,5,Potato Chip,Bonafid
4599,TR78673,375,14/06/2022,P4,12000,2,24000,5,Potato Chip,Bonafid
4600,TR20698,343,10/07/2022,P4,12000,1,12000,5,Potato Chip,Bonafid
4601,TR20154,269,18/07/2022,P4,12000,5,60000,5,Potato Chip,Bonafid
4602,TR63825,207,26/08/2022,P4,12000,3,36000,5,Potato Chip,Bonafid
4603,TR21972,423,01/04/2022,P4,12000,4,48000,5,Potato Chip,Bonafid
4604,TR45567,88,03/10/2022,P4,12000,4,48000,5,Potato Chip,Bonafid
4605,TR78736,213,04/10/2022,P4,12000,5,60000,5,Potato Chip,Bonafid
4606,TR62463,373,11/10/2022,P4,12000,5,60000,5,Potato Chip,Bonafid
4607,TR60913,201,13/10/2022,P4,12000,4,48000,5,Potato Chip,Bonafid
4608,TR13074,436,30/10/2022,P4,12000,1,12000,5,Potato Chip,Bonafid
4609,TR36983,343,30/10/2022,P4,12000,4,48000,5,Potato Chip,Bonafid
4610,TR26267,327,01/11/2022,P4,12000,5,60000,5,Potato Chip,Bonafid
4611,TR68932,423,11/11/2022,P4,12000,5,60000,5,Potato Chip,Bonafid
4612,TR63575,248,21/11/2022,P4,12000,3,36000,5,Potato Chip,Bonafid
4613,TR38934,169,25/11/2022,P4,12000,1,12000,5,Potato Chip,Bonafid
4614,TR68741,95,07/12/2022,P4,12000,1,12000,5,Potato Chip,Bonafid
4615,TR16757,446,21/12/2022,P4,12000,4,48000,5,Potato Chip,Bonafid
4616,TR39221,438,26/12/2022,P4,12000,1,12000,5,Potato Chip,Bonafid
4617,TR38873,311,07/01/2022,P2,3200,6,19200,5,Ginger Candy ,Bonafid
4618,TR53447,137,09/01/2022,P2,3200,4,12800,5,Ginger Candy ,Bonafid
4619,TR25833,135,12/01/2022,P2,3200,4,12800,5,Ginger Candy ,Bonafid
4620,TR82047,92,18/01/2022,P2,3200,4,12800,5,Ginger Candy ,Bonafid
4621,TR24740,106,21/01/2022,P2,3200,3,9600,5,Ginger Candy ,Bonafid
4622,TR23384,69,08/02/2022,P2,3200,7,22400,5,Ginger Candy ,Bonafid
4623,TR15206,367,09/02/2022,P2,3200,4,12800,5,Ginger Candy ,Bonafid
4624,TR93130,2,01/03/2022,P2,3200,5,16000,5,Ginger Candy ,Bonafid
4625,TR58056,27,03/03/2022,P2,3200,3,9600,5,Ginger Candy ,Bonafid
4626,TR77842,409,14/03/2022,P2,3200,7,22400,5,Ginger Candy ,Bonafid
4627,TR13493,332,12/04/2022,P2,3200,7,22400,5,Ginger Candy ,Bonafid
4628,TR30524,87,12/04/2022,P2,3200,7,22400,5,Ginger Candy ,Bonafid
4629,TR98083,241,17/05/2022,P2,3200,3,9600,5,Ginger Candy ,Bonafid
4630,TR76496,377,08/06/2022,P2,3200,6,19200,5,Ginger Candy ,Bonafid
4631,TR21344,274,09/06/2022,P2,3200,7,22400,5,Ginger Candy ,Bonafid
4632,TR92070,362,15/06/2022,P2,3200,4,12800,5,Ginger Candy ,Bonafid
4633,TR17356,296,18/06/2022,P2,3200,5,16000,5,Ginger Candy ,Bonafid
4634,TR38412,193,21/06/2022,P2,3200,3,9600,5,Ginger Candy ,Bonafid
4635,TR74255,269,27/07/2022,P2,3200,6,19200,5,Ginger Candy ,Bonafid
4636,TR16562,106,25/08/2022,P2,3200,3,9600,5,Ginger Candy ,Bonafid
4637,TR54971,145,26/09/2022,P2,3200,4,12800,5,Ginger Candy ,Bonafid
4638,TR95149,335,02/10/2022,P2,3200,3,9600,5,Ginger Candy ,Bonafid
4639,TR44456,29,03/10/2022,P2,3200,5,16000,5,Ginger Candy ,Bonafid
4640,TR12173,429,10/10/2022,P2,3200,4,12800,5,Ginger Candy ,Bonafid
4641,TR97982,193,15/10/2022,P2,3200,6,19200,5,Ginger Candy ,Bonafid
4642,TR6142,321,06/11/2022,P2,3200,6,19200,5,Ginger Candy ,Bonafid
4643,TR70266,258,14/11/2022,P2,3200,3,9600,5,Ginger Candy ,Bonafid
4644,TR37063,442,29/11/2022,P2,3200,6,19200,5,Ginger Candy ,Bonafid
4645,TR55223,434,04/12/2022,P2,3200,5,16000,5,Ginger Candy ,Bonafid
4646,TR20794,185,27/12/2022,P2,3200,6,19200,5,Ginger Candy ,Bonafid
4647,TR85692,224,30/12/2022,P2,3200,3,9600,5,Ginger Candy ,Bonafid
4648,TR29286,306,04/02/2022,P6,18000,2,36000,5,Cashew,Bonafid
4649,TR93245,326,27/02/2022,P6,18000,4,72000,5,Cashew,Bonafid
4650,TR29149,118,06/04/2022,P6,18000,1,18000,5,Cashew,Bonafid
4651,TR99305,28,08/04/2022,P6,18000,2,36000,5,Cashew,Bonafid
4652,TR16168,125,11/04/2022,P6,18000,3,54000,5,Cashew,Bonafid
4653,TR9310,219,26/04/2022,P6,18000,1,18000,5,Cashew,Bonafid
4654,TR42917,187,06/05/2022,P6,18000,2,36000,5,Cashew,Bonafid
4655,TR32463,127,12/05/2022,P6,18000,4,72000,5,Cashew,Bonafid
4656,TR19197,16,05/07/2022,P6,18000,1,18000,5,Cashew,Bonafid
4657,TR29132,121,13/08/2022,P6,18000,3,54000,5,Cashew,Bonafid
4658,TR30751,48,06/10/2022,P6,18000,4,72000,5,Cashew,Bonafid
4659,TR39134,144,09/11/2022,P6,18000,3,54000,5,Cashew,Bonafid
4660,TR39243,403,09/11/2022,P6,18000,3,54000,5,Cashew,Bonafid
4661,TR3445,222,13/11/2022,P6,18000,4,72000,5,Cashew,Bonafid
4662,TR17687,394,29/11/2022,P6,18000,2,36000,5,Cashew,Bonafid
4663,TR1631,263,13/12/2022,P6,18000,3,54000,5,Cashew,Bonafid
4664,TR32858,301,18/12/2022,P6,18000,2,36000,5,Cashew,Bonafid
4665,TR11071,207,25/12/2022,P6,18000,1,18000,5,Cashew,Bonafid
4666,TR65344,54,04/02/2022,P3,7500,3,22500,1,Crackers,Prima Tendean
4667,TR91355,170,03/03/2022,P3,7500,5,37500,1,Crackers,Prima Tendean
4668,TR96936,121,03/03/2022,P3,7500,5,37500,1,Crackers,Prima Tendean
4669,TR7454,334,13/03/2022,P3,7500,4,30000,1,Crackers,Prima Tendean
4670,TR53349,302,16/03/2022,P3,7500,3,22500,1,Crackers,Prima Tendean
4671,TR68548,203,17/03/2022,P3,7500,5,37500,1,Crackers,Prima Tendean
4672,TR28862,378,24/03/2022,P3,7500,3,22500,1,Crackers,Prima Tendean
4673,TR25238,276,08/04/2022,P3,7500,2,15000,1,Crackers,Prima Tendean
4674,TR7883,43,16/04/2022,P3,7500,6,45000,1,Crackers,Prima Tendean
